Country,Time_Interval,Diversity,Publications,ECI,GDP
Niue,1998-2002,,,,
North Korea,1998-2002,0.1371357144682164,6.342857142857141,,
Norway,1998-2002,0.7442023505228501,18666.57874638492,0.784206,171438000000.0
Oman,1998-2002,0.5106636494792398,766.4067821067816,-0.7270912,17779546424.0
Pakistan,1998-2002,0.4978066812515344,2479.082442830679,-0.791929,73314588863.8
Palau,1998-2002,0.2743501683913997,9.126190476190473,,155292466.66666666
Palestine,1998-2002,0.0714285714285714,0.5,,
Panama,1998-2002,0.2669351686538164,272.79525944643547,0.0752702,12301235480.0
Papua New Guinea,1998-2002,0.4428236011893257,219.88525641025626,,3373671234.0
Paraguay,1998-2002,0.3187801618326971,49.37777777777775,-0.577871,8529064807.4
People's Republic of Congo,1998-2002,,,,
Peru,1998-2002,0.4929251819186139,516.0824377325455,-0.49377580000000004,52848250773.6
Philippines,1998-2002,0.5008049217450878,1154.979770775004,-0.1440218,80420175527.0
Poland,1998-2002,0.5387978079390054,39164.67517856643,0.885844,181038800000.0
Portugal,1998-2002,0.6778563707937244,11805.05655133717,0.5098307999999999,125067800000.0
Qatar,1998-2002,0.434140907413502,183.9833333333333,-0.574431,15462142961.4
Republic of Kosovo,1998-2002,,,,
Republic of Serbia,1998-2002,0.0714285714285714,1.0,,
Reunion,1998-2002,0.4634533437720342,171.66679611238425,,
Romania,1998-2002,0.372581203396083,6726.592587423903,0.466204,40272217240.4
Russia,1998-2002,0.4946743765898821,110767.07491606032,0.5692358000000001,
Rwanda,1998-2002,0.3019037599915256,22.12976190476189,,1778834847.0
Saint-Vincent-et-les-Grenadines,1998-2002,0.1281102399542958,0.3166666666666666,,
Samoa,1998-2002,0.1708690672980731,15.542857142857141,,271700447.74
San Marino,1998-2002,0.1017362782047927,5.055555555555555,,1089985189.0
Sao Tome & Principe,1998-2002,0.1533317382234599,2.116666666666665,,
Saudi Arabia,1998-2002,0.5249462883934812,5967.411253144321,0.034643,174350000000.0
Senegal,1998-2002,0.4303875259705484,507.582540632189,-0.892624,6346424234.0
Senegambia,1998-2002,,,,
Serbia and Montenegro,1998-2002,0.1814692737422516,3.5,,
Seychelles,1998-2002,0.2005422579759567,18.21067323481115,,633202969.22
Sierra Leone,1998-2002,0.2550625720220998,18.44358974358974,,864288586.0799999
Singapore,1998-2002,0.5913543498342373,14931.96625870479,1.423614,90084029002.6
Slovakia,1998-2002,0.6456812228913713,7518.950357708834,1.232526,
Slovenia,1998-2002,0.6688562425248821,5729.292662271678,1.385898,21902688590.4
Solomon Islands,1998-2002,0.1596992570493492,26.570238095238075,,426124009.92
Somalia,1998-2002,0.1087714587809364,1.8,,
South Africa,1998-2002,0.7226277322865541,15598.301725616995,0.1708272,129553000000.0
South Korea,1998-2002,0.5107111605322514,61138.850113525565,1.174422,
South Sudan,1998-2002,,,,
Spain,1998-2002,0.7506018781265824,93938.86096738458,1.10953,636693400000.0
Sri Lanka,1998-2002,0.5798230233032032,582.9788113695084,-0.6110599999999999,16013680867.8
St-Lucia,1998-2002,0.1446960293625453,5.166666666666665,,
Sudan,1998-2002,0.4086519797054926,304.4619047619044,-1.35052,12435192089.8
Suriname,1998-2002,0.1719939172264183,16.44761904761904,,974533298.64
Swaziland,1998-2002,0.4745245397344733,44.15589133089132,,
Sweden,1998-2002,0.786640302101594,57837.08377546839,1.9865560000000002,263392200000.0
Switzerland,1998-2002,0.8231516221570248,48221.618671472126,2.206492,287412000000.0
Syria,1998-2002,0.4358761870478084,375.1634920634916,-1.0566939999999998,
Taiwan,1998-2002,0.607909288557222,45775.7956856222,,
Tajikistan,1998-2002,0.3273715878633952,143.86190476190464,,1113851634.66
Tanzania,1998-2002,0.5222027820558997,627.0986148805212,-1.2478159999999998,13216263566.2
Thailand,1998-2002,0.599065697860361,4443.67698227077,0.3188322,124266800000.0
Togo,1998-2002,0.4024072556972241,100.45540935672511,-0.8477520000000001,1566289365.0
Tonga,1998-2002,0.1554309201202894,3.908333333333333,,190343798.56
Trinidad and Tobago,1998-2002,0.5954761434642502,407.5184343434338,0.0664454,7768032412.8
Tunisia,1998-2002,0.4944514136117061,2203.968850660921,-0.309892,22285728529.0
Turkey,1998-2002,0.6663063446442608,27375.66088123943,0.0820546,248662400000.0
Turkmenistan,1998-2002,0.4266835529788981,20.260317460317456,-0.9323066000000001,3191539511.8
Tuvalu,1998-2002,0.1260825478490392,2.0,,13766874.044
Uganda,1998-2002,0.3419038057924443,472.39349793559137,,6159138680.4
Ukraine,1998-2002,0.3501144461519956,16133.55222804782,0.5257761999999999,37009860620.4
United Arab Emirates,1998-2002,0.7066450964942329,1105.354437229436,-0.35306540000000003,95516961878.8
United Arab Republic,1998-2002,,,,
United Kingdom,1998-2002,0.7920646946742906,291135.5024132352,1.946624,1683022000000.0
United States,1998-2002,0.7934627704136614,1184927.475699097,1.853442,10092796000000.0
Uruguay,1998-2002,0.6727192994062162,993.3618109437251,0.127123,21339682441.4
Uzbekistan,1998-2002,0.3116899882943761,1299.0356202116734,-0.5548843999999999,13383432200.8
Vanuatu,1998-2002,0.2120104247214814,23.19642857142857,,264569166.94
Vatican,1998-2002,0.2172332321705886,6.85,,
Venezuela,1998-2002,0.6784879562216768,3793.719589642925,-0.0106914,
Vietnam,1998-2002,0.4217728341339215,877.2042072693372,-0.701157,30963016739.2
Western Sahara,1998-2002,,,,
Yemen,1998-2002,0.5912965106185575,112.74999999999997,-1.53691,
Yugoslavia,1998-2002,0.4903721522507688,4476.3997446766525,,
Zambia,1998-2002,0.4105195954395536,195.84818139376938,-0.9801654,3766200945.8
Zimbabwe,1998-2002,0.5213459001821709,719.3119814242307,-0.5040802,6613888000.0
Afghanistan,2003-2007,0.2749452439892758,23.111904761904736,,6534128073.8
Albania,2003-2007,0.469814956150747,85.45825417123365,-0.2568854,8084328950.4
Algeria,2003-2007,0.370495560034616,2970.213530991703,-0.9143508,101677923276.0
Andorra,2003-2007,0.1817237832741709,8.709523809523807,,3165119365.8
Angola,2003-2007,0.2709685966869095,19.209523809523795,-1.2548392,39196627074.8
Antarctica,2003-2007,0.0714285714285714,0.333333333333333,,
Antigua & Barbuda,2003-2007,0.2049386674960873,7.277777777777756,,
Argentina,2003-2007,0.6217496541997305,20013.483795783985,0.028639199999999997,202214000000.0
Armenia,2003-2007,0.3834880500490731,1206.505181262253,,5374979901.0
Australia,2003-2007,0.7696280459203106,108151.86731097139,-0.1594258,674308000000.0
Austria,2003-2007,0.7992947033827748,30609.398422955805,1.7555520000000002,320652800000.0
Azerbaijan,2003-2007,0.3557495017483839,883.0549975644002,-0.7601812,16647085933.2
Bahamas,2003-2007,0.4277656880710206,26.07821067821067,,
Bahrain,2003-2007,0.5988849600637995,371.6739380502535,,16085691489.2
Bangladesh,2003-2007,0.6327883852917449,1700.42160115213,-1.148298,69228277684.8
Barbados,2003-2007,0.5751562648519877,177.79197330447323,,3873000000.0
Belgium,2003-2007,0.8819391212991683,44506.50045083223,1.296902,389946400000.0
Belize,2003-2007,0.2049584166643735,18.31783216783216,,1123730000.0
Benin,2003-2007,0.4136713712912971,239.4298701298698,,6653521440.8
Bermuda,2003-2007,0.2026370692648962,45.45717893217887,,4969742200.0
Bhutan,2003-2007,0.2770694445284738,28.401190476190468,,825360469.54
Bolivia,2003-2007,0.3384403908773262,292.5627289498203,-0.8593301999999999,10195389359.6
Bosnia & Herzegovina,2003-2007,0.6144719744892084,368.56698579198513,,
Botswana,2003-2007,0.5246546247227148,515.7168932718599,-0.8239836,9493235739.8
Brazil,2003-2007,0.6439840245599263,76658.74017168225,0.45960840000000003,924797400000.0
Brunei,2003-2007,0.4899003448084514,105.58382352941172,,
Bulgaria,2003-2007,0.547574301924489,5907.424107684771,0.36044160000000003,31191414409.6
Burkina Faso,2003-2007,0.4216184665382371,289.7741775133075,,6094644684.0
Burma,2003-2007,0.4020148820814658,74.69859307359296,-1.24686,
Burundi,2003-2007,0.4490512626908172,17.883333333333322,,1089319835.6
Byelarus,2003-2007,0.384636281456036,3436.4737376794787,,
Cambodia,2003-2007,0.3179537235665811,126.08311688311673,-1.1497579999999998,6440591575.4
Cameroon,2003-2007,0.5201755968454453,992.4571121066807,-1.651138,18329034967.4
Canada,2003-2007,0.8231355231941322,166670.28112299734,0.8462343999999999,1173068400000.0
Cape Verde,2003-2007,0.2398682363713954,4.602380952380951,,
Central African Republic,2003-2007,0.3898661653620898,39.62077922077916,,1381064921.2
Chad,2003-2007,0.3126899032830348,31.14801587301584,,5971814679.2
Chile,2003-2007,0.6235815083708217,10440.184630590637,-0.1476434,125242570539.6
China,2003-2007,0.5163477896694283,318988.287144073,0.518019,2440816000000.0
Ciskei,2003-2007,,,,
Colombia,2003-2007,0.7317755528324441,3058.2784768148167,0.08729640000000001,145028676012.8
Comoros,2003-2007,0.2578269603868642,8.646825396825388,,664849298.9
Congo,2003-2007,0.4663904693500261,182.7777763902762,,
Cook Islands,2003-2007,0.1342080112902188,1.0647759103641439,,
Costa Rica,2003-2007,0.3947185707084897,830.2940752782064,-0.016831000000000002,21003984149.8
Crimea,2003-2007,,,,
Croatia,2003-2007,0.6175264704646788,7558.90645569962,0.7383708,46461103233.0
Cuba,2003-2007,0.553329171341357,2303.8611507249625,,45618947220.0
Cyprus,2003-2007,0.5590430544586481,888.3567529197032,,18868567835.2
Czech Republic,2003-2007,0.7395150256862946,22866.328645435126,1.543528,139952228054.8
Czechoslovakia,2003-2007,,,,
Denmark,2003-2007,0.8106977857745032,31128.003341383108,1.4699659999999999,267248800000.0
Djibouti,2003-2007,0.2408029135150933,3.6999999999999993,,722708515.02
Dominican Republic,2003-2007,0.284434568725778,41.222547773316094,-0.3073612,32507255235.8
Ecuador,2003-2007,0.4153896667897461,442.56109579478095,-0.8324640000000001,41668285000.0
Egypt,2003-2007,0.514587573970547,12587.231335106657,-0.2957738,
El Salvador,2003-2007,0.349737500713762,33.400346875346855,-0.1168062,14935668360.0
Equatorial Guinea,2003-2007,0.1640262517914338,5.816666666666664,,7654225365.0
Eritrea,2003-2007,0.4549479004059689,60.33896103896097,,1121372796.04
Estonia,2003-2007,0.7209022631758071,2792.3797430820873,0.632078,15115653019.8
Ethiopia,2003-2007,0.4227914052354974,904.3003086747751,-1.0486172,13228899324.6
Fiji,2003-2007,0.4588682650727044,197.1071991617158,,2911592008.8
Finland,2003-2007,0.8417439256065089,31541.681802554485,1.794852,209232200000.0
France,2003-2007,0.7605661233084553,202059.6332091377,1.536294,2225630000000.0
French-Guiana,2003-2007,0.4251267687912702,114.26450568401778,,
French-Polynesia,2003-2007,0.3778141057099777,95.65039682539671,,
Gabon,2003-2007,0.5268550640904865,125.88696858696841,-1.225796,9317990809.6
Gambia,2003-2007,0.2645453217021567,143.5404859029856,,
Georgia,2003-2007,0.3867938252636299,981.4070768029179,-0.1487454,6689150076.8
Germany,2003-2007,0.8674188534210008,284074.5585807664,2.137176,2912910000000.0
Gilbert & Ellice Islands,2003-2007,,,,
Greece,2003-2007,0.7710208852168636,31594.55547545097,0.2083938,256408800000.0
Grenada,2003-2007,0.2838657291270292,27.913095238095217,,668578311.12
Guadeloupe,2003-2007,0.3940612861420212,227.35219682278483,,
Guatemala,2003-2007,0.3195254716714366,126.34839882339867,-0.3091608,27487688118.4
Guinea,2003-2007,0.3035003985044989,31.4309579309579,-1.383022,4110359986.8
Guinea-Bissau,2003-2007,0.2030708449613633,37.73860028860021,,576424594.26
Guyana,2003-2007,0.3473333033256877,46.06359649122804,,1110878633.06
Haiti,2003-2007,0.2045663914393659,32.912554112554055,,4289982830.8
Hong-Kong,2003-2007,,,,
Hungary,2003-2007,0.7086555633912386,17016.499691494733,1.196916,111557200781.6
Iceland,2003-2007,0.6500249706101298,1323.7391316235696,,16158543907.0
India,2003-2007,0.551891635854118,117033.71953296117,0.16472,858846000000.0
Indonesia,2003-2007,0.6192080450535253,1384.2508856361753,-0.0669488,314853200000.0
Iran,2003-2007,0.5250607185411684,23521.641952795908,-0.8358308000000001,
Iraq,2003-2007,0.6053391141200561,428.6990601503757,,60140784075.0
Ireland,2003-2007,0.8395451915128933,14633.334489044477,1.432544,214361200000.0
Israel,2003-2007,0.8408864899704129,42556.22163561753,1.075936,147593000000.0
Italy,2003-2007,0.761259205886383,163105.49625108574,1.361276,1878622000000.0
Ivory Coast,2003-2007,0.5983227251224377,345.12954406704364,,
Jamaica,2003-2007,0.6383091968296193,528.1764854426615,-0.3698158,11096912743.4
Japan,2003-2007,0.5849492977512118,341045.9118237002,2.4295359999999997,4612372000000.0
Jordan,2003-2007,0.6370737237568971,2646.6170654745233,-0.003980800000000001,13458789845.0
Kazakhstan,2003-2007,0.400279170037976,743.1627787002948,-0.23451839999999996,63392580597.0
Kenya,2003-2007,0.4519626540066519,1662.543999047835,-0.6560712,21504294498.4
Kiribati,2003-2007,0.1349186617987222,0.9459706959706958,,109527904.64000002
Kuwait,2003-2007,0.6830859770862662,2153.1873169452524,-0.21175740000000004,80860646161.0
Kyrgyzstan,2003-2007,0.4110094969730981,129.23882783882777,,
Laos,2003-2007,0.2904941077463407,76.49833777333768,-0.8917046,
Latvia,2003-2007,0.5450794584064254,1036.0936325972032,0.4261521999999999,19066234160.8
Lesotho,2003-2007,0.341829817604283,24.205952380952372,,1573557773.8
Libya,2003-2007,0.4776150487433742,247.815476190476,,45840050854.2
Liechtenstein,2003-2007,0.3470541251081034,86.18730158730152,,3757168874.4
Lithuania,2003-2007,0.6505021898627654,4305.706626321464,0.3281142,27506464763.2
Luxembourg,2003-2007,0.6969987330359275,464.789578292867,,38978488806.8
Macau,2003-2007,0.3188385674200388,19.44523809523807,,
Macedonia,2003-2007,0.5898994370165918,423.73265199563104,-0.1408102,
Madagascar,2003-2007,0.4602408288834575,287.2956856151975,-1.158072,6443366883.2
Malawi,2003-2007,0.3662367144220889,347.481504606504,,3754359692.6
Malaysia,2003-2007,0.6499175501530994,6075.5821876234095,0.7801598000000001,146944800000.0
Maldives,2003-2007,0.2183885553998656,7.876190476190474,,1377179381.6
Mali,2003-2007,0.3154925503780308,154.71823454323433,,6289409248.6
Malta,2003-2007,0.5799609348948389,221.3850587087287,,6500341290.6
Marshall Islands,2003-2007,0.2344298300314874,4.8126373626373615,,141297220.0
Mauritania,2003-2007,0.2797125207954762,43.09722222222217,-1.4604462,3137263127.0
Mauritius,2003-2007,0.5166461072904962,152.1824872591176,,6812618177.8
Mexico,2003-2007,0.699069128386661,27065.217758385388,1.0307886,883428000000.0
Monaco,2003-2007,0.2785022366543017,138.92678467678456,,4478644774.6
Mongolia,2003-2007,0.5531899657538335,144.07304534867544,-0.8962465999999999,2751978217.0
Montenegro,2003-2007,0.3989528887867973,37.65555617118639,,2488146769.0
Morocco,2003-2007,0.4811861107068065,3444.7031704588107,-0.5866572,64343044400.4
Mozambique,2003-2007,0.5013156573527326,129.6833694083693,-1.246254,8385622325.0
Namibia,2003-2007,0.3116615987192629,148.79725620552836,-0.7598524,6997947389.8
Nauru,2003-2007,,,,
Nepal,2003-2007,0.45484586275464,503.04446898654,,8220800565.2
Netherlands,2003-2007,0.781339399364477,84906.97065010619,1.154426,700376000000.0
Netherlands-Antilles,2003-2007,0.3619553693781157,50.44135309135304,,
New Zealand,2003-2007,0.7170599251208336,19640.708899749035,0.3129972,111160977110.0
New-Caledonia,2003-2007,0.280634857165815,222.89536696963143,,
Nicaragua,2003-2007,0.3948149317951278,82.2378219003218,-0.8369014,6325229028.4
Niger,2003-2007,0.5036786512828727,148.8830086580085,,4388478575.0
Nigeria,2003-2007,0.5833156734395524,4732.665455703559,-2.207886,185832400000.0
Niue,2003-2007,0.0714285714285714,0.125,,
North Korea,2003-2007,0.4190534925724728,32.93730158730156,,
Norway,2003-2007,0.7527688875076699,22904.82897898762,0.7334568,309754600000.0
Oman,2003-2007,0.5157915141026309,1008.6174469888173,-0.5731422,31356098829.6
Pakistan,2003-2007,0.4894737586919198,5654.32443352167,-0.7002164000000001,121845108588.0
Palau,2003-2007,0.2708624901852625,14.343589743589735,,177355200.0
Palestine,2003-2007,0.0714285714285714,0.333333333333333,,
Panama,2003-2007,0.2769655427250741,373.3366732369871,0.0958816,16903881460.0
Papua New Guinea,2003-2007,0.5104573576486424,145.98840922149725,,6045929276.8
Paraguay,2003-2007,0.3498105927222844,71.09994091157877,-0.5744994,11867801803.6
People's Republic of Congo,2003-2007,,,,
Peru,2003-2007,0.6243289134034138,877.7049432085925,-0.5822362,78474906548.6
Philippines,2003-2007,0.5559453415983542,1488.004134409714,-0.007011799999999999,114618828113.0
Poland,2003-2007,0.5882041776928231,56350.84161300847,0.9421408,310509200000.0
Portugal,2003-2007,0.6981499778756158,20146.347341020093,0.5901234000000001,199970000000.0
Qatar,2003-2007,0.5581854062192503,392.1765354528509,-0.1014246,48078516483.4
Republic of Kosovo,2003-2007,,,,
Republic of Serbia,2003-2007,0.6193156610722034,2128.104715712045,,
Reunion,2003-2007,0.4000583483955682,184.44485791985772,,
Romania,2003-2007,0.4648112547316995,10069.395072279644,0.4569272,105567993412.8
Russia,2003-2007,0.5005126633472523,100628.4234432788,0.5792062,
Rwanda,2003-2007,0.3640693129855059,40.81884825700611,,2786037632.2
Saint-Vincent-et-les-Grenadines,2003-2007,0.0880888759125141,0.809523809523808,,
Samoa,2003-2007,0.2623480987145264,15.778381642512077,,460205694.12
San Marino,2003-2007,0.1870521796667675,4.777777777777777,,1813593084.4
Sao Tome & Principe,2003-2007,0.1798601708673975,2.583333333333333,,
Saudi Arabia,2003-2007,0.5138616835502661,5617.607948516507,-0.0219414,319175000000.0
Senegal,2003-2007,0.5857625402746809,534.4576923076913,-0.8731452000000001,11201462212.8
Senegambia,2003-2007,,,,
Serbia and Montenegro,2003-2007,0.5496584523464503,2727.7745435395746,,
Seychelles,2003-2007,0.1850670783233724,33.759523809523785,,902821576.1600001
Sierra Leone,2003-2007,0.2652576355622568,17.141774891774887,,1705690029.0
Singapore,2003-2007,0.623302417073021,24145.729275244594,1.553412,134012089656.8
Slovakia,2003-2007,0.6546481696990335,7908.637882493413,1.2371240000000001,
Slovenia,2003-2007,0.7536213592608441,8108.967881592496,1.4924579999999998,37548662388.4
Solomon Islands,2003-2007,0.3511663882195925,15.770833333333325,,418907936.62
Somalia,2003-2007,0.1096860764123957,1.783333333333333,,
South Africa,2003-2007,0.690319833831611,18756.917350452404,0.1585688,246534800000.0
South Korea,2003-2007,0.5707168598924602,111920.59748315682,1.413062,
South Sudan,2003-2007,,,,
Spain,2003-2007,0.8378616096981488,123140.41718743189,1.03419,1171468400000.0
Sri Lanka,2003-2007,0.6123198594905359,900.1662761009934,-0.5386698,24916029151.8
St-Lucia,2003-2007,0.1314653137406962,2.535714285714283,,
Sudan,2003-2007,0.3750349821109964,357.6876068376065,-1.8017139999999998,29469973894.0
Suriname,2003-2007,0.2485468488303812,21.560714285714273,,2022932807.6
Swaziland,2003-2007,0.3564828667095613,45.1010006901311,,
Sweden,2003-2007,0.7989473014853323,60419.039335420486,2.015166,405203800000.0
Switzerland,2003-2007,0.863179821030039,54779.41679160743,2.0604880000000003,413320400000.0
Syria,2003-2007,0.4299563877642425,512.153977380772,-0.786583,
Taiwan,2003-2007,0.6596514186934784,72986.4537954212,,
Tajikistan,2003-2007,0.2255560036421501,118.28888888888885,,2498707675.8
Tanzania,2003-2007,0.4593970431024231,845.712467174539,-1.17683,18158474282.2
Thailand,2003-2007,0.6398458560882697,9451.178083412333,0.4504766,199839200000.0
Togo,2003-2007,0.3604539379177546,90.24167221667213,-0.8235526,2331240399.8
Tonga,2003-2007,0.1926783884403086,4.788034188034187,,257671668.9
Trinidad and Tobago,2003-2007,0.5249071192605332,492.1381940523241,-0.012125800000000003,16115799706.2
Tunisia,2003-2007,0.5211516916335761,4747.068540921212,-0.1777832,32839147680.4
Turkey,2003-2007,0.7212132118004377,65413.12953439445,0.27736,489256600000.0
Turkmenistan,2003-2007,0.2387869509484733,13.966666666666661,-0.8967166000000001,8772130685.8
Tuvalu,2003-2007,0.0950220103376107,0.583333333333333,,22307668.904
Uganda,2003-2007,0.3584061334971736,731.2568939265244,,9105260968.8
Ukraine,2003-2007,0.3679396334267643,14503.945893368966,0.5579354000000001,90237963207.0
United Arab Emirates,2003-2007,0.6623402996192769,1801.3189793379975,-0.0656534,186564000000.0
United Arab Republic,2003-2007,,,,
United Kingdom,2003-2007,0.7573567514948452,303164.5475739382,1.8102620000000003,2564652000000.0
United States,2003-2007,0.7963285320634923,1306133.805286103,1.729722,12995000000000.0
Uruguay,2003-2007,0.6869914432504791,1325.6866897621412,0.028705599999999998,17216969853.4
Uzbekistan,2003-2007,0.3808810784848641,1027.8683444376265,-0.45494399999999996,15222842920.6
Vanuatu,2003-2007,0.2179704571248575,25.51263736263733,,408045533.88
Vatican,2003-2007,0.2314538671714808,13.042857142857137,,
Venezuela,2003-2007,0.7052320855070229,3969.5442858824745,-0.1701938,
Vietnam,2003-2007,0.5227667421623745,1516.4238953548393,-0.5628084,57279942795.2
Western Sahara,2003-2007,,,,
Yemen,2003-2007,0.5280863381267257,134.45092309651125,-1.4938179999999999,
Yugoslavia,2003-2007,0.4978211485812385,1908.9603164692412,,
Zambia,2003-2007,0.5067164439540742,236.48431791806377,-1.0102012,9253720890.0
Zimbabwe,2003-2007,0.4782952561428063,565.3561636775911,-0.40257139999999997,5604850400.0
Afghanistan,2008-2012,0.3734388059908653,81.37003968253961,,15242155818.4
Albania,2008-2012,0.495281837909758,335.876507054107,0.21346879999999996,12412620307.8
Algeria,2008-2012,0.415165726680558,5745.139887522527,-1.223476,175699800000.0
Andorra,2008-2012,0.2955708736577463,5.333333333333332,,3605603945.6
Angola,2008-2012,0.5336694020858906,52.41743534243526,-2.161968,96497654298.8
Antarctica,2008-2012,0.1687610574768802,2.161111111111111,,
Antigua & Barbuda,2008-2012,0.1754904891804232,8.776190476190468,,
Argentina,2008-2012,0.6776354297350786,28463.005063062017,-0.005942200000000003,438861200000.0
Armenia,2008-2012,0.3996017782717774,1825.4282093140635,,10066338756.6
Australia,2008-2012,0.7324148567708891,153753.46099332068,-0.3969264,1214149000000.0
Austria,2008-2012,0.8276765011253284,36281.06413585666,1.7134819999999997,412580800000.0
Azerbaijan,2008-2012,0.3476598737354605,1554.5876795233237,-1.226792,56336447960.4
Bahamas,2008-2012,0.3798814842880168,30.675250626566395,,
Bahrain,2008-2012,0.663755753429479,398.67633704015253,,26777659574.6
Bangladesh,2008-2012,0.6429677446327419,3154.430905853126,-0.9841431999999999,114276455647.8
Barbados,2008-2012,0.6091990600017267,167.72673293439345,,4609600000.0
Belgium,2008-2012,0.8450174184027577,55544.83841106664,1.1511140000000002,499269800000.0
Belize,2008-2012,0.2667380694199092,22.63880286380285,,1405910000.0
Benin,2008-2012,0.3884204736065559,472.4547609052394,,10163577747.6
Bermuda,2008-2012,0.195548718730954,63.746059649414825,,5749805600.0
Bhutan,2008-2012,0.3601311931315977,46.24136321195141,,1513639400.0
Bolivia,2008-2012,0.4428558666438605,387.9882548149347,-0.8475227999999999,20942295875.6
Bosnia & Herzegovina,2008-2012,0.5698401709763347,1418.5756869813665,,
Botswana,2008-2012,0.5794101674306456,555.231137254934,-0.22435940000000004,12754244756.0
Brazil,2008-2012,0.6449466670115114,144897.62629561822,0.252527,2130620000000.0
Brunei,2008-2012,0.5263971809462927,169.1640286377708,,
Bulgaria,2008-2012,0.533651582191172,7621.898944999869,0.4511244,53635770413.6
Burkina Faso,2008-2012,0.4659511033538301,521.799637392457,,10715416129.6
Burma,2008-2012,0.4607071683130092,95.25492234373802,-1.2304975,
Burundi,2008-2012,0.4520578553474886,34.180988455988434,,1998911041.6
Byelarus,2008-2012,0.3986848536217168,3478.8939042331754,,
Cambodia,2008-2012,0.4478843630124209,268.121216932362,-1.0510248,11776005099.4
Cameroon,2008-2012,0.6095833774898174,1534.0238145203666,-1.1705048,27415050280.2
Canada,2008-2012,0.823056567540918,207665.61318103483,0.6436694000000001,1630216000000.0
Cape Verde,2008-2012,0.3274993118187596,11.538636363636353,,
Central African Republic,2008-2012,0.5350053317727346,45.16161046226445,,2227007189.8
Chad,2008-2012,0.3815894607455519,28.70838050838047,,10962638529.6
Chile,2008-2012,0.6028606233921832,17695.637184490923,-0.27017220000000003,217987800000.0
China,2008-2012,0.5525387875831949,637453.9053778314,0.8323948,6373380000000.0
Ciskei,2008-2012,,,,
Colombia,2008-2012,0.7615045598490018,8854.09464346502,0.1334616,293402600000.0
Comoros,2008-2012,0.2463137634113922,4.366269841269838,,952117429.5
Congo,2008-2012,0.4505538271153738,331.1362755543799,,
Cook Islands,2008-2012,0.1913111102983213,1.6055555555555543,,
Costa Rica,2008-2012,0.518316828049135,1062.878530804346,0.11139220000000001,37435945666.4
Crimea,2008-2012,,,,
Croatia,2008-2012,0.5491067201497558,13887.991269710195,0.8860868,62322328255.2
Cuba,2008-2012,0.6512272425960188,2412.3090530225695,,65869060000.0
Cyprus,2008-2012,0.6137006392780497,1990.6373858853926,,26413301201.6
Czech Republic,2008-2012,0.7377411831618267,33447.888543867004,1.6154700000000002,216940200000.0
Czechoslovakia,2008-2012,,,,
Denmark,2008-2012,0.8170163720523544,39458.75666856871,1.26065,333549800000.0
Djibouti,2008-2012,0.2941484713659287,12.059523809523805,,1153921033.66
Dominican Republic,2008-2012,0.3884269605975966,72.84075664832234,-0.23035,53791008794.6
Ecuador,2008-2012,0.4998890017221972,646.622387336729,-0.7716094,72207779200.0
Egypt,2008-2012,0.5968922929368212,21510.830646379996,-0.2566882,
El Salvador,2008-2012,0.4301990314214891,57.83598350297515,-0.0636082,19141302000.0
Equatorial Guinea,2008-2012,0.1784880400116455,6.475829725829715,,18967564309.8
Eritrea,2008-2012,0.5459905149029673,30.17424242424241,,1722850356.0
Estonia,2008-2012,0.6739823544672592,4386.174273071435,0.7276588,22078651533.8
Ethiopia,2008-2012,0.418671172102479,1732.440548919928,-1.26175,32940315317.6
Fiji,2008-2012,0.4687592150200578,231.7124094277434,,3456172515.8
Finland,2008-2012,0.8579181462753647,35129.48005993677,1.695312,263956200000.0
France,2008-2012,0.8012239233153429,232271.66190687066,1.438102,2759290000000.0
French-Guiana,2008-2012,0.3029721487095348,137.915659991305,,
French-Polynesia,2008-2012,0.3826942718311397,137.91974048265055,,
Gabon,2008-2012,0.4853326563993829,170.00935643702343,-0.9449466,15465415810.2
Gambia,2008-2012,0.3130369287707191,147.41984137616808,,
Georgia,2008-2012,0.4094444606263389,1142.209259074581,-0.284158,13480252570.4
Germany,2008-2012,0.8848357058250051,326635.3044161775,1.914104,3559184000000.0
Gilbert & Ellice Islands,2008-2012,,,,
Greece,2008-2012,0.8137267496126068,39732.73675070265,0.1395154,303458400000.0
Grenada,2008-2012,0.2769065489931867,89.17460317460304,,789360607.42
Guadeloupe,2008-2012,0.3382835758926733,311.53465969581237,,
Guatemala,2008-2012,0.3920103649939934,194.69092374804384,-0.237246,43250259959.8
Guinea,2008-2012,0.5659149782019592,40.34414795730581,-1.7043019999999998,6991546809.6
Guinea-Bissau,2008-2012,0.3010152544513119,34.08502506265658,,925642157.28
Guyana,2008-2012,0.5318451087401184,50.76601128340257,,2337826038.0
Haiti,2008-2012,0.2746992200687066,57.09954621252569,,7032640540.4
Hong-Kong,2008-2012,,,,
Hungary,2008-2012,0.7477788185047423,19372.189998779228,1.428884,137859200000.0
Iceland,2008-2012,0.7051175785002918,2076.4580983924257,,14927244057.6
India,2008-2012,0.5622856662178222,192506.85291820235,0.13999820000000002,1573420000000.0
Indonesia,2008-2012,0.6816544026550146,2501.811664719796,-0.0899784,723148400000.0
Iran,2008-2012,0.5801189871120097,81182.18733190815,-1.0041305999999999,
Iraq,2008-2012,0.5965152988234883,1150.9592570830423,,157108600000.0
